current_attendance,total_classes,attended,needed_classes
48.38709677419355,62,30,66
62.01117318435754,179,111,93
32.57575757575758,132,43,224
29.32330827067669,133,39,243
71.42857142857143,42,30,6
18.435754189944134,179,33,405
45.348837209302324,86,39,102
76.92307692307693,65,50,0
3.9735099337748347,151,6,429
10.204081632653061,49,5,127
64.70588235294117,34,22,14
75.0,20,15,0
85.96491228070175,57,49,0
82.16216216216216,185,152,0
50.877192982456144,57,29,55
75.2,125,94,0
58.74125874125874,143,84,93
84.0909090909091,44,37,0
30.0,200,60,360
61.53846153846154,65,40,35
75.55555555555556,45,34,0
46.3855421686747,166,77,190
23.52941176470588,17,4,35
25.0,40,10,80
0.0,44,0,132
32.800000000000004,125,41,211
16.216216216216218,111,18,261
30.32258064516129,155,47,277
68.18181818181817,88,60,24
39.726027397260275,146,58,206
15.11627906976744,172,26,412
32.0,50,16,86
41.75824175824176,182,76,242
45.83333333333333,24,11,28
32.967032967032964,182,60,306
76.72413793103449,116,89,0
37.704918032786885,122,46,182
13.422818791946309,149,20,367
27.131782945736433,129,35,247
78.94736842105263,38,30,0
55.42857142857143,175,97,137
34.48275862068966,29,10,47
83.45864661654136,133,111,0
81.56424581005587,179,146,0
14.619883040935672,171,25,413
13.513513513513514,37,5,91
28.07017543859649,57,16,107
74.33155080213903,187,139,5
14.102564102564102,78,11,190
45.50561797752809,178,81,210
97.05882352941177,102,99,0
34.806629834254146,181,63,291
25.0,36,9,72
30.476190476190478,105,32,187
2.0,200,4,584
70.65217391304348,92,65,16
72.56637168141593,113,82,11
57.446808510638306,94,54,66
58.97435897435898,117,69,75
84.21052631578947,38,32,0
29.45205479452055,146,43,266
40.476190476190474,84,34,116
78.77094972067039,179,141,0
54.7486033519553,179,98,145
61.111111111111114,36,22,20
44.776119402985074,134,60,162
42.201834862385326,109,46,143
0.0,29,0,87
42.857142857142854,28,12,36
68.34170854271356,199,136,53
76.10062893081762,159,121,0
87.93103448275862,58,51,0
68.42105263157895,38,26,10
90.13157894736842,152,137,0
25.0,16,4,32
3.076923076923077,130,4,374
37.60683760683761,117,44,175
55.625,160,89,124
63.07692307692307,65,41,31
56.994818652849744,193,110,139
87.5,88,77,0
90.81632653061224,196,178,0
20.0,30,6,66
81.94444444444444,72,59,0
0.0,14,0,42
12.76595744680851,47,6,117
0.0,94,0,282
39.416058394160586,137,54,195
57.948717948717956,195,113,133
66.07142857142857,56,37,20
87.93103448275862,174,153,0
13.131313131313133,198,26,490
20.689655172413794,58,12,126
77.05882352941177,170,131,0
68.63905325443787,169,116,43
78.2051282051282,156,122,0
16.38418079096045,177,29,415
87.95180722891565,83,73,0
91.66666666666666,12,11,0
15.584415584415584,77,12,183
41.86046511627907,172,72,228
51.256281407035175,199,102,189
3.225806451612903,31,1,89
32.69230769230769,52,17,88
58.82352941176471,153,90,99
19.78021978021978,182,36,402
57.35294117647059,68,39,48
18.84057971014493,138,26,310
89.65517241379311,58,52,0
7.6923076923076925,13,1,35
0.0,47,0,141
20.930232558139537,129,27,279
44.0,50,22,62
26.31578947368421,114,30,222
16.883116883116884,77,13,179
15.18987341772152,79,12,189
38.2716049382716,81,31,119
74.72527472527473,91,68,1
21.951219512195124,123,27,261
35.0,20,7,32
61.702127659574465,47,29,25
58.77192982456141,114,67,74
50.28901734104046,173,87,171
29.72972972972973,148,44,268
42.25352112676056,142,60,186
77.77777777777779,36,28,0
44.666666666666664,150,67,182
4.0,175,7,497
1.257861635220126,159,2,469
56.60377358490566,53,30,39
66.10169491525424,59,39,21
3.6363636363636362,165,6,471
100.0,128,128,0
1.639344262295082,183,3,537
12.5,32,4,80
44.18604651162791,43,19,53
8.108108108108109,74,6,198
63.06306306306306,111,70,53
57.89473684210527,76,44,52
93.10344827586206,29,27,0
58.333333333333336,12,7,8
33.33333333333333,75,25,125
79.03225806451613,124,98,0
27.27272727272727,33,9,63
12.698412698412698,63,8,157
34.21052631578947,76,26,124
46.15384615384615,52,24,60
77.62237762237763,143,111,0
25.806451612903224,31,8,61
5.263157894736842,19,1,53
5.714285714285714,35,2,97
53.96825396825397,189,102,159
89.44099378881988,161,144,0
41.17647058823529,102,42,138
73.36683417085426,199,146,13
14.583333333333334,144,21,348
8.045977011494253,174,14,466
26.666666666666668,45,12,87
23.783783783783786,185,44,379
5.263157894736842,38,2,106
86.66666666666667,15,13,0
24.113475177304963,141,34,287
44.44444444444444,99,44,121
18.3206106870229,131,24,297
82.77777777777777,180,149,0
0.0,130,0,390
16.312056737588655,141,23,331
62.01550387596899,129,80,67
12.5,16,2,40
51.61290322580645,31,16,29
0.0,57,0,171
59.25925925925925,54,32,34
63.1578947368421,19,12,9
22.388059701492537,67,15,141
56.25,128,72,96
94.54545454545455,110,104,0
9.67741935483871,93,9,243
90.9090909090909,198,180,0
93.7007874015748,127,119,0
52.54237288135594,177,93,159
54.871794871794876,195,107,157
30.48780487804878,82,25,146
12.5,40,5,100
44.26229508196721,183,81,225
3.4482758620689653,58,2,166
20.238095238095237,168,34,368
28.35820895522388,134,38,250
38.46153846153847,26,10,38
43.66197183098591,71,31,89
6.097560975609756,82,5,226
36.868686868686865,198,73,302
45.83333333333333,24,11,28
37.3134328358209,134,50,202
46.15384615384615,39,18,45
58.94736842105262,190,112,122
55.714285714285715,70,39,54
93.29608938547486,179,167,0
28.78787878787879,66,19,122
99.28571428571429,140,139,0
51.02040816326531,49,25,47
68.50828729281768,181,124,47
19.48717948717949,195,38,433
8.620689655172415,58,5,154
54.166666666666664,144,78,120
93.47826086956522,46,43,0
17.24137931034483,116,20,268
100.0,10,10,0
41.52542372881356,118,49,158
17.96875,128,23,292
71.34502923976608,171,122,25
17.441860465116278,86,15,198
79.24528301886792,53,42,0
47.340425531914896,188,89,208
70.0,40,28,8
66.66666666666666,48,32,16
55.12820512820513,156,86,124
26.666666666666668,15,4,29
71.69811320754717,53,38,7
66.66666666666666,90,60,30
12.755102040816327,196,25,488
84.4155844155844,77,65,0
65.68047337278107,169,111,63
0.0,45,0,135
6.962025316455696,158,11,430
43.58974358974359,39,17,49
95.40229885057471,174,166,0
48.0,150,72,162
71.57894736842105,95,68,13
8.02139037433155,187,15,501
21.951219512195124,164,36,348
63.63636363636363,66,42,30
62.5,128,80,64
81.1881188118812,101,82,0
89.79591836734694,196,176,0
6.321839080459771,174,11,478
82.17821782178217,101,83,0
50.0,30,15,30
31.645569620253166,79,25,137
61.224489795918366,98,60,54
3.1847133757961785,157,5,451
87.5,160,140,0
90.53254437869822,169,153,0
46.03174603174603,63,29,73
81.75675675675676,148,121,0
7.936507936507936,63,5,169
100.0,134,134,0
37.68115942028986,138,52,206
30.0,30,9,54
54.09836065573771,183,99,153
96.89119170984456,193,187,0
63.84615384615384,130,83,58
84.21052631578947,19,16,0
2.515723270440252,159,4,461
36.04651162790697,172,62,268
22.15568862275449,167,37,353
74.54545454545455,55,41,1
58.97435897435898,39,23,25
76.33587786259542,131,100,0
88.0,50,44,0
68.90756302521008,119,82,29
68.42105263157895,95,65,25
49.25373134328358,67,33,69
41.935483870967744,62,26,82
78.16091954022988,87,68,0
85.56701030927834,194,166,0
68.42105263157895,76,52,20
49.39759036144578,83,41,85
91.87817258883248,197,181,0
95.76271186440678,118,113,0
93.75,16,15,0
50.0,10,5,10
49.22279792746114,193,95,199
50.43478260869565,115,58,113
2.7027027027027026,37,1,107
10.218978102189782,137,14,355
47.61904761904761,21,10,23
60.86956521739131,69,42,39
12.18274111675127,197,24,495
61.29032258064516,62,38,34
62.8099173553719,121,76,59
14.285714285714285,42,6,102
45.65217391304348,92,42,108
47.712418300653596,153,73,167
5.913978494623656,186,11,514
0.0,28,0,84
50.0,168,84,168
82.73809523809523,168,139,0
38.23529411764706,136,52,200
84.94623655913979,93,79,0
50.943396226415096,53,27,51
61.875,160,99,84
67.0103092783505,97,65,31
74.37185929648241,199,148,5
83.94160583941606,137,115,0
51.61290322580645,62,32,58
50.0,10,5,10
96.29629629629629,54,52,0
56.43564356435643,101,57,75
96.18320610687023,131,126,0
40.0,10,4,14
39.130434782608695,23,9,33
94.92753623188406,138,131,0
47.24409448818898,127,60,141
61.34453781512605,119,73,65
82.35294117647058,17,14,0
16.853932584269664,89,15,207
43.31550802139038,187,81,237
49.700598802395206,167,83,169
9.933774834437086,151,15,393
54.761904761904766,42,23,34
73.52941176470588,34,25,2
57.286432160804026,199,114,141
3.8461538461538463,52,2,148
24.6031746031746,126,31,254
68.21705426356588,129,88,35
69.3069306930693,101,70,23
59.25925925925925,81,48,51
52.63157894736842,57,30,51
62.121212121212125,132,82,68
25.0,116,29,232
13.461538461538462,156,21,384
64.28571428571429,98,63,42
14.723926380368098,163,24,393
88.69047619047619,168,149,0
81.25,16,13,0
60.0,15,9,9
17.92452830188679,106,19,242
37.67123287671233,146,55,218
61.61616161616161,198,122,106
30.23255813953488,43,13,77
1.1173184357541899,179,2,529
15.0,40,6,96
84.61538461538461,182,154,0
25.0,96,24,192
17.56756756756757,74,13,170
14.689265536723164,177,26,427
5.369127516778524,149,8,415
56.81818181818182,44,25,32
37.07865168539326,89,33,135
33.6,125,42,207
0.0,20,0,60
82.91139240506328,158,131,0
30.18867924528302,106,32,190
90.38461538461539,52,47,0
55.00000000000001,20,11,16
79.6875,192,153,0
58.18181818181818,165,96,111
90.41916167664671,167,151,0
30.256410256410255,195,59,349
62.857142857142854,175,110,85
88.70967741935483,124,110,0
42.5,40,17,52
7.784431137724551,167,13,449
37.15846994535519,183,68,277
18.91891891891892,37,7,83
72.41379310344827,145,105,15
47.05882352941176,119,56,133
3.870967741935484,155,6,441
41.509433962264154,106,44,142
73.68421052631578,152,112,8
40.86021505376344,186,76,254
97.5609756097561,82,80,0
2.631578947368421,152,4,440
98.29545454545455,176,173,0
59.66386554621849,119,71,73
23.943661971830984,71,17,145
99.09909909909909,111,110,0
45.45454545454545,22,10,26
88.96103896103897,154,137,0
97.14285714285714,70,68,0
43.93939393939394,66,29,82
67.56756756756756,37,25,11
18.421052631578945,38,7,86
51.578947368421055,95,49,89
98.36065573770492,61,60,0
1.6,125,2,367
64.0,75,48,33
70.86092715231787,151,107,25
59.67741935483871,124,74,76
35.79545454545455,176,63,276
45.90163934426229,183,84,213
13.157894736842104,76,10,188
75.0,32,24,0
18.69158878504673,107,20,241
57.333333333333336,150,86,106
69.6969696969697,33,23,7
44.44444444444444,126,56,154
46.666666666666664,30,14,34
57.57575757575758,132,76,92
50.0,18,9,18
40.0,40,16,56
20.0,60,12,132
21.678321678321677,143,31,305
18.181818181818183,22,4,50
46.706586826347305,167,78,189
5.0359712230215825,139,7,389
58.97435897435898,78,46,50
22.033898305084744,118,26,250
84.78260869565217,46,39,0
60.65573770491803,122,74,70
21.21212121212121,66,14,142
58.42696629213483,89,52,59
47.89915966386555,119,57,129
86.9281045751634,153,133,0
23.91304347826087,46,11,94
47.20496894409938,161,76,179
47.16981132075472,53,25,59
44.80874316939891,183,82,221
84.61538461538461,130,110,0
63.26530612244898,98,62,46
83.33333333333334,120,100,0
70.88607594936708,79,56,13
84.82142857142857,112,95,0
29.508196721311474,122,36,222
61.904761904761905,21,13,11
6.363636363636363,110,7,302
21.21212121212121,33,7,71
15.942028985507244,69,11,163
27.350427350427353,117,32,223
77.40112994350282,177,137,0
100.0,40,40,0
85.0,20,17,0
98.96907216494846,97,96,0
100.0,39,39,0
10.526315789473683,38,4,98
67.4074074074074,135,91,41
1.3605442176870748,147,2,433
4.918032786885246,61,3,171
78.94736842105263,19,15,0
9.701492537313433,134,13,350
37.83783783783784,74,28,110
95.23809523809523,126,120,0
39.130434782608695,23,9,33
6.557377049180328,61,4,167
78.44311377245509,167,131,0
14.814814814814813,108,16,260
70.0,20,14,4
35.55555555555556,135,48,213
86.88524590163934,122,106,0
13.333333333333334,75,10,185
11.450381679389313,131,15,333
70.0,140,98,28
28.037383177570092,107,30,201
95.6140350877193,114,109,0
0.0,129,0,387
26.666666666666668,45,12,87
9.67741935483871,93,9,243
33.33333333333333,159,53,265
78.57142857142857,14,11,0
87.09677419354838,31,27,0
80.43478260869566,138,111,0
48.717948717948715,39,19,41
96.73202614379085,153,148,0
87.86127167630057,173,152,0
26.666666666666668,90,24,174
16.9811320754717,53,9,123
94.47513812154696,181,171,0
89.47368421052632,19,17,0
75.92592592592592,108,82,0
81.13207547169812,53,43,0
3.7383177570093453,107,4,305
17.599999999999998,125,22,287
90.9090909090909,44,40,0
15.736040609137056,197,31,467
6.0606060606060606,66,4,182
92.78350515463917,194,180,0
6.578947368421052,152,10,416
75.0,144,108,0
75.0,88,66,0
18.055555555555554,144,26,328
82.35294117647058,17,14,0
77.52808988764045,89,69,0
16.233766233766232,154,25,362
64.1025641025641,39,25,17
53.403141361256544,191,102,165
14.285714285714285,49,7,119
45.28301886792453,53,24,63
29.761904761904763,168,50,304
73.36956521739131,184,135,12
51.67785234899329,149,77,139
93.87755102040816,49,46,0
34.78260869565217,23,8,37
0.0,190,0,570
90.47619047619048,168,152,0
73.21428571428571,112,82,8
17.587939698492463,199,35,457
43.333333333333336,30,13,38
46.15384615384615,26,12,30
50.0,34,17,34
74.28571428571429,35,26,1
90.9090909090909,22,20,0
23.91304347826087,46,11,94
55.00000000000001,120,66,96
38.095238095238095,42,16,62
72.15189873417721,158,114,18
84.33734939759037,166,140,0
51.546391752577314,97,50,91
20.0,50,10,110
68.42105263157895,19,13,5
33.33333333333333,21,7,35
42.60355029585799,169,72,219
3.75,160,6,456
80.43478260869566,184,148,0
30.813953488372093,172,53,304
28.57142857142857,154,44,286
25.0,88,22,176
64.7887323943662,142,92,58
63.95939086294417,197,126,87
7.142857142857142,154,11,418
100.0,25,25,0
55.69620253164557,79,44,61
0.5714285714285714,175,1,521
13.939393939393941,165,23,403
84.90566037735849,159,135,0
32.95454545454545,88,29,148
43.58974358974359,39,17,49
8.695652173913043,23,2,61
13.013698630136986,146,19,362
65.51724137931035,29,19,11
65.57377049180327,61,40,23
40.816326530612244,49,20,67
50.0,78,39,78
58.536585365853654,82,48,54
80.90452261306532,199,161,0
7.142857142857142,42,3,114
10.650887573964498,169,18,435
66.66666666666666,69,46,23
54.90196078431373,51,28,41
12.5,56,7,140
74.35897435897436,78,58,2
86.82634730538922,167,145,0
37.06293706293706,143,53,217
12.5,184,23,460
57.14285714285714,14,8,10
25.0,116,29,232
19.594594594594593,148,29,328
52.17391304347826,69,36,63
44.776119402985074,67,30,81
38.095238095238095,63,24,93
35.16483516483517,91,32,145
20.0,10,2,22
63.38028169014085,142,90,66
60.0,25,15,15
76.66666666666667,30,23,0
28.859060402684566,149,43,275
80.23255813953489,172,138,0
23.0,200,46,416
38.2716049382716,81,31,119
42.5,40,17,52
73.125,160,117,12
42.94117647058823,170,73,218
34.319526627218934,169,58,275
47.096774193548384,155,73,173
68.62745098039215,51,35,13
1.9417475728155338,103,2,301
8.333333333333332,96,8,256
100.0,23,23,0
52.0,25,13,23
96.26865671641791,134,129,0
5.555555555555555,36,2,100
19.148936170212767,47,9,105
22.0,50,11,106
87.96992481203007,133,117,0
28.08988764044944,178,50,334
85.21739130434783,115,98,0
93.65079365079364,189,177,0
16.23931623931624,117,19,275
90.9090909090909,33,30,0
20.0,80,16,176
2.197802197802198,91,2,265
83.22580645161291,155,129,0
50.0,30,15,30
74.32432432432432,74,55,2
23.52941176470588,17,4,35
7.6923076923076925,13,1,35
55.55555555555556,81,45,63
12.857142857142856,70,9,174
48.0,25,12,27
79.46428571428571,112,89,0
10.256410256410255,39,4,101
17.391304347826086,46,8,106
96.47058823529412,170,164,0
66.66666666666666,123,82,41
45.51724137931035,145,66,171
84.21052631578947,57,48,0
45.45454545454545,11,5,13
72.89156626506023,166,121,14
64.81481481481481,54,35,22
72.54901960784314,51,37,5
38.095238095238095,21,8,31
81.08108108108108,74,60,0
62.96296296296296,189,119,91
4.545454545454546,110,5,310
11.538461538461538,78,9,198
60.20942408376963,191,115,113
72.72727272727273,66,48,6
68.0672268907563,119,81,33
97.94520547945206,146,143,0
68.57142857142857,70,48,18
45.94594594594595,37,17,43
29.949238578680205,197,59,355
64.16666666666667,120,77,52
37.03703703703704,162,60,246
67.96116504854369,103,70,29
94.11764705882352,34,32,0
21.666666666666668,60,13,128
85.96491228070175,171,147,0
75.1937984496124,129,97,0
96.72131147540983,61,59,0
89.0909090909091,55,49,0
56.28140703517588,199,112,149
52.83018867924528,159,84,141
0.0,145,0,435
1.675977653631285,179,3,525
3.2,125,4,359
40.27777777777778,72,29,100
92.53731343283582,134,124,0
98.79518072289156,83,82,0
15.602836879432624,141,22,335
64.15094339622641,106,68,46
65.67164179104478,67,44,25
75.64102564102564,78,59,0
72.64957264957265,117,85,11
0.0,152,0,456
95.83333333333334,48,46,0
57.92682926829268,164,95,112
25.882352941176475,85,22,167
14.000000000000002,50,7,122
83.83838383838383,99,83,0
76.81159420289855,69,53,0
7.784431137724551,167,13,449
8.620689655172415,116,10,308
88.76404494382022,178,158,0
6.329113924050633,79,5,217
31.496062992125985,127,40,221
64.16184971098265,173,111,75
88.88888888888889,99,88,0
0.0,48,0,144
97.26027397260275,73,71,0
38.578680203045685,197,76,287
35.714285714285715,196,70,308
20.238095238095237,168,34,368
7.4074074074074066,27,2,73
9.89010989010989,91,9,237
19.387755102040817,98,19,218
95.65217391304348,115,110,0
0.0,18,0,54
37.68115942028986,69,26,103
4.444444444444445,45,2,127
42.77777777777778,180,77,232
26.923076923076923,78,21,150
91.02564102564102,156,142,0
74.03846153846155,104,77,4
2.898550724637681,69,2,199
47.27272727272727,55,26,61
81.25,64,52,0
18.75,80,15,180
39.24050632911392,79,31,113
12.025316455696203,158,19,398
13.600000000000001,125,17,307
77.04918032786885,61,47,0
43.0,200,86,256
85.41666666666666,192,164,0
48.80952380952381,84,41,88
59.42028985507246,138,82,86
34.61538461538461,26,9,42
58.65384615384615,104,61,68
53.74149659863946,147,79,125
48.38709677419355,124,60,132
11.76470588235294,119,14,301
9.16030534351145,131,12,345
35.714285714285715,28,10,44
31.372549019607842,102,32,178
59.523809523809526,42,25,26
100.0,26,26,0
48.4375,192,93,204
0.0,25,0,75
46.57534246575342,73,34,83
87.2340425531915,47,41,0
24.285714285714285,70,17,142
2.803738317757009,107,3,309
78.82352941176471,85,67,0
96.45390070921985,141,136,0
82.35294117647058,68,56,0
70.8029197080292,137,97,23
34.4,125,43,203
49.48453608247423,194,96,198
99.31506849315068,146,145,0
82.85714285714286,105,87,0
85.71428571428571,14,12,0
85.71428571428571,70,60,0
15.384615384615385,39,6,93
73.33333333333333,165,121,11
67.5,40,27,12
54.385964912280706,57,31,47
84.61538461538461,39,33,0
15.217391304347828,46,7,110
61.81818181818181,55,34,29
10.204081632653061,49,5,127
93.47826086956522,138,129,0
86.41975308641975,162,140,0
17.391304347826086,23,4,53
12.408759124087592,137,17,343
76.21621621621621,185,141,0
88.88888888888889,144,128,0
21.49532710280374,107,23,229
73.68421052631578,95,70,5
33.33333333333333,90,30,150
30.625000000000004,160,49,284
75.30120481927712,166,125,0
71.1864406779661,177,126,27
92.3076923076923,78,72,0
41.91616766467065,167,70,221
32.0,25,8,43
60.71428571428571,140,85,80
69.62025316455697,158,110,34
89.58333333333334,48,43,0
92.56756756756756,148,137,0
50.66666666666667,75,38,73
69.54314720812182,197,137,43
100.0,12,12,0
26.174496644295303,149,39,291
80.0,100,80,0
62.31884057971014,69,43,35
1.9607843137254901,51,1,149
63.4020618556701,194,123,90
100.0,176,176,0
37.362637362637365,91,34,137
14.492753623188406,138,20,334
53.06122448979592,49,26,43
38.38383838383838,99,38,145
35.714285714285715,28,10,44
51.724137931034484,116,60,108
78.16091954022988,87,68,0
96.66666666666667,120,116,0
70.0,60,42,12
38.732394366197184,142,55,206
22.807017543859647,171,39,357
88.88888888888889,171,152,0
75.97765363128491,179,136,0
29.03225806451613,62,18,114
35.75757575757576,165,59,259
2.459016393442623,122,3,354
37.3134328358209,67,25,101
1.1904761904761905,84,1,248
0.0,42,0,126
58.57988165680473,169,99,111
59.68992248062015,129,77,79
83.33333333333334,24,20,0
41.935483870967744,31,13,41
96.20253164556962,79,76,0
56.71641791044776,67,38,49
72.65625,128,93,12
70.27027027027027,74,52,14
72.72727272727273,66,48,6
25.806451612903224,31,8,61
7.936507936507936,126,10,338
10.552763819095476,199,21,513
21.73913043478261,23,5,49
49.2063492063492,63,31,65
20.535714285714285,112,23,244
39.285714285714285,140,55,200
92.3076923076923,117,108,0
20.0,100,20,220
59.285714285714285,140,83,88
13.06532663316583,199,26,493
11.39240506329114,79,9,201
43.29896907216495,97,42,123
59.57446808510638,47,28,29
5.660377358490567,53,3,147
59.055118110236215,127,75,81
58.333333333333336,72,42,48
67.63005780346822,173,117,51
25.34246575342466,146,37,290
55.81395348837209,86,48,66
84.25196850393701,127,107,0
32.467532467532465,154,50,262
37.5,80,30,120
74.07407407407408,135,100,5
22.535211267605636,71,16,149
33.33333333333333,42,14,70
53.37078651685393,178,95,154
32.35294117647059,68,22,116
16.23931623931624,117,19,275
91.30434782608695,161,147,0
79.6875,192,153,0
6.172839506172839,81,5,223
15.492957746478872,71,11,169
95.55555555555556,45,43,0
47.73869346733669,199,95,217
26.666666666666668,15,4,29
75.64102564102564,78,59,0
41.509433962264154,53,22,71
68.65671641791045,67,46,17
12.8,125,16,311
57.28155339805825,103,59,73
68.91891891891892,74,51,18
31.03448275862069,29,9,51
91.07142857142857,168,153,0
97.87234042553192,47,46,0
96.22641509433963,53,51,0
10.0,150,15,390
28.346456692913385,127,36,237
42.857142857142854,77,33,99
30.303030303030305,66,20,118
0.0,13,0,39
54.48717948717948,156,85,128
69.23076923076923,39,27,9
30.303030303030305,165,50,295
36.84210526315789,19,7,29
71.9298245614035,57,41,7
72.72727272727273,11,8,1
68.42105263157895,114,78,30
35.08771929824561,114,40,182
6.122448979591836,98,6,270
50.0,12,6,12
30.0,50,15,90
54.761904761904766,42,23,34
49.18918918918919,185,91,191
4.191616766467066,167,7,473
33.33333333333333,15,5,25
30.303030303030305,33,10,59
32.7683615819209,177,58,299
68.75,48,33,12
32.5,120,39,204
81.08108108108108,37,30,0
84.21052631578947,38,32,0
66.66666666666666,150,100,50
7.633587786259542,131,10,353
96.61016949152543,59,57,0
60.58394160583942,137,83,79
54.82233502538071,197,108,159
22.07792207792208,154,34,326
36.241610738255034,149,54,231
31.343283582089555,67,21,117
92.19858156028369,141,130,0
25.806451612903224,31,8,61
24.210526315789473,95,23,193
81.53846153846153,195,159,0
79.56989247311827,93,74,0
51.06382978723404,188,96,180
94.56521739130434,92,87,0
20.0,35,7,77
51.515151515151516,33,17,31
45.76271186440678,59,27,69
50.877192982456144,171,87,165
66.38655462184873,119,79,41
4.697986577181208,149,7,419
96.15384615384616,26,25,0
39.0625,64,25,92
72.22222222222221,108,78,12
23.61111111111111,72,17,148
76.57142857142857,175,134,0
39.31623931623932,117,46,167
83.58974358974359,195,163,0
7.6923076923076925,13,1,35
70.99236641221374,131,93,21
73.71794871794873,156,115,8
48.23529411764706,85,41,91
72.27722772277228,101,73,11
24.161073825503358,149,36,303
34.54545454545455,110,38,178
51.61290322580645,31,16,29
95.34883720930233,86,82,0
51.40845070422535,142,73,134
78.35051546391753,194,152,0
86.24338624338624,189,163,0
62.60869565217392,115,72,57
51.93798449612403,129,67,119
85.45454545454545,55,47,0
64.86486486486487,185,120,75
50.0,96,48,96
26.851851851851855,108,29,208
54.83870967741935,93,51,75
8.724832214765101,149,13,395
79.44444444444444,180,143,0
55.660377358490564,106,59,82
63.86554621848739,119,76,53
54.166666666666664,72,39,60
50.602409638554214,83,42,81
74.71264367816092,87,65,1
46.20253164556962,158,73,182
55.769230769230774,104,58,80
66.36363636363637,110,73,38
12.8,125,16,311
29.94011976047904,167,50,301
20.707070707070706,198,41,430
67.07317073170732,164,110,52
73.84615384615385,130,96,6
69.41176470588235,85,59,19
57.55395683453237,139,80,97
26.446280991735538,121,32,235
76.92307692307693,78,60,0
74.25149700598801,167,124,5
76.47058823529412,136,104,0
48.837209302325576,43,21,45
63.0,200,126,96
1.89873417721519,158,3,462
87.5,16,14,0
84.29752066115702,121,102,0
84.472049689441,161,136,0
81.57894736842105,114,93,0
86.66666666666667,30,26,0
4.62962962962963,108,5,304
48.07692307692308,156,75,168
61.78861788617886,123,76,65
22.5,40,9,84
36.57142857142857,175,64,269
41.37931034482759,58,24,78
56.99999999999999,100,57,72
22.666666666666664,150,34,314
30.23255813953488,172,52,308
87.86127167630057,173,152,0
42.142857142857146,140,59,184
77.77777777777779,36,28,0
67.96116504854369,103,70,29
20.0,25,5,55
18.51851851851852,27,5,61
10.0,150,15,390
54.70588235294118,170,93,138
18.96551724137931,58,11,130
27.322404371584703,183,50,349
98.46153846153847,130,128,0
7.772020725388601,193,15,519
37.878787878787875,66,25,98
4.761904761904762,21,1,59
46.51162790697674,43,20,49
40.0,20,8,28
73.33333333333333,45,33,3
42.10526315789473,95,40,125
5.181347150259067,193,10,539
34.193548387096776,155,53,253
10.382513661202186,183,19,473
55.55555555555556,27,15,21
35.63218390804598,87,31,137
54.12844036697248,109,59,91
76.05633802816901,71,54,0
74.17218543046357,151,112,5
29.931972789115648,147,44,265
45.16129032258064,62,28,74
86.16352201257862,159,137,0
97.41379310344827,116,113,0
21.62162162162162,111,24,237
40.0,25,10,35
3.0303030303030303,198,6,570
76.25,160,122,0
76.0,75,57,0
18.51851851851852,54,10,122
45.0261780104712,191,86,229
97.22222222222221,36,35,0
64.51612903225806,93,60,39
5.05050505050505,99,5,277
17.647058823529413,34,6,78
86.0,150,129,0
74.10714285714286,112,83,4
53.383458646616546,133,71,115
13.157894736842104,76,10,188
89.8876404494382,89,80,0
74.28571428571429,140,104,4
9.75609756097561,41,4,107
38.01169590643275,171,65,253
43.63636363636363,55,24,69
19.81132075471698,106,21,234
61.53846153846154,104,64,56
28.205128205128204,39,11,73
67.85714285714286,28,19,8
12.587412587412588,143,18,357
73.33333333333333,90,66,6
0.6535947712418301,153,1,455
80.7017543859649,57,46,0
87.05882352941177,85,74,0
57.7639751552795,161,93,111
63.96396396396396,111,71,49
3.821656050955414,157,6,447
60.3448275862069,58,35,34
82.10526315789474,95,78,0
100.0,126,126,0
74.07407407407408,27,20,1
53.96825396825397,63,34,53
54.054054054054056,37,20,31
16.129032258064516,31,5,73
3.278688524590164,122,4,350
29.069767441860467,86,25,158
49.056603773584904,159,78,165
9.923664122137405,131,13,341
29.166666666666668,48,14,88
98.57142857142858,70,69,0
81.35593220338984,118,96,0
70.1492537313433,134,94,26
75.43859649122807,57,43,0
29.87012987012987,77,23,139
35.54216867469879,166,59,262
10.526315789473683,133,14,343
44.827586206896555,58,26,70
55.02958579881657,169,93,135
12.0,50,6,126
62.58064516129033,155,97,77
7.317073170731707,123,9,333
72.72727272727273,77,56,7
73.22834645669292,127,93,9
20.224719101123593,89,18,195
17.56756756756757,148,26,340
42.74193548387097,124,53,160
73.15436241610739,149,109,11
33.05084745762712,118,39,198
51.162790697674424,86,44,82
26.38888888888889,144,38,280
72.28260869565217,184,133,20
65.85365853658537,82,54,30
69.5906432748538,171,119,37
55.38461538461539,65,36,51
100.0,14,14,0
30.434782608695656,23,7,41
60.86956521739131,46,28,26
21.428571428571427,140,30,300
97.92746113989638,193,189,0
16.083916083916083,143,23,337
44.75524475524475,143,64,173
3.5000000000000004,200,7,572
17.391304347826086,46,8,106
9.411764705882353,85,8,223
10.743801652892563,121,13,311
89.1891891891892,37,33,0
3.5897435897435894,195,7,557
95.04950495049505,101,96,0
14.615384615384617,130,19,314
40.67796610169492,59,24,81
14.705882352941178,68,10,164
57.06214689265536,177,101,127
38.4180790960452,177,68,259
57.14285714285714,91,52,65
31.08108108108108,74,23,130
68.45637583892618,149,102,39
63.77952755905512,127,81,57
97.72727272727273,88,86,0
